gene,label
ZNF761,negative
ZNF765,negative
ZNF766,negative
ZNF777,negative
ZNF778,negative
ZNF780A,negative
ZNF787,negative
ZNF789,negative
ZNF79,negative
ZNF800,negative
ZNF804B,negative
ZNF813,negative
ZNF816,negative
ZNF821,negative
ZNF835,negative
ZNF843,negative
ZNF844,negative
ZNF85,negative
ZNF883,negative
ZNF891,negative
ZNRF2,negative
ZSCAN1,negative
ZSCAN16,negative
ZSCAN23,negative
ZSCAN25,negative
